DATE,LAUST040000000000003A
1991-01-01,5.8
1992-01-01,7.6
1993-01-01,6.4
1994-01-01,6.2
1995-01-01,5.3
1996-01-01,5.5
1997-01-01,4.6
1998-01-01,4.3
1999-01-01,4.5
2000-01-01,4.0
2001-01-01,4.7
2002-01-01,6.2
2003-01-01,5.8
2004-01-01,5.0
2005-01-01,4.7
2006-01-01,4.3
2007-01-01,3.8
2008-01-01,5.8
2009-01-01,9.7
2010-01-01,10.3
2011-01-01,9.4
2012-01-01,8.3
2013-01-01,7.8
2014-01-01,6.8
2015-01-01,6.1
2016-01-01,5.5
2017-01-01,5.0
2018-01-01,4.8
2019-01-01,4.9
2020-01-01,7.7
